Contract_ID,License_Type,Vendor,Start_Date,End_Date,Owner,Criticality,Days_to_Renewal,Renewal_Flag,Total_Users,Active_Users,Avg_Utilization_Pct,Total_Annual_Budget_USD,Total_Actual_Spend_USD,Spend%,Budget_Status,Total_True_Up_USD,Stages,Approval_Status,Max_Days_in_Stage
C-1867,Collaborator,Cloudora,16-03-2023,21-02-2026,IT,High,50,Warning,245,152,62.11,6017,907,0.150739571,Healthy,-5110,Negotiation,Pending,8
C-1868,Collaborator,Databridge,13-03-2024,21-11-2026,Procurement,Medium,323,Normal,245,48,19.62,4128,4169,1.009932171,Exceeded,41,Execution,Approved,6
C-1869,Contributor,Salesforce,07-02-2024,06-04-2026,Procurement,Critical,94,Planning,320,199,62.38,397,198,0.498740554,Healthy,-199,Execution,Pending,16
C-1870,Contributor,Microsoft,25-02-2024,02-01-2026,IT,Medium,0,Critical,182,51,28.45,4304,670,0.155669145,Healthy,-3634,Planning,Pending,9
C-1871,Contributor,AWS,11-03-2025,11-06-2026,IT,Medium,160,Planning,145,125,86.28,2203,809,0.367226509,Healthy,-1394,Planning,Pending,5
C-1872,Contributor,AWS,06-06-2024,04-05-2026,Procurement,Medium,122,Planning,145,140,97.03,2982,2782,0.932930919,Near Limit,-200,Planning,Pending,5
C-1873,Collaborator,Salesforce,10-03-2024,04-02-2027,IT,Medium,398,Normal,98,98,100,2571,1039,0.404122909,Healthy,-1532,Execution,Approved,17
C-1874,Collaborator,Veloxa,05-12-2024,09-10-2026,Finance,Critical,280,Normal,157,110,70.51,496,847,1.70766129,Exceeded,351,Execution,Approved,9
C-1875,Collaborator,Databridge,15-01-2025,10-08-2026,Finance,Critical,220,Normal,157,118,75.16,304,258,0.848684211,Near Limit,-46,Planning,Pending,8
C-1876,Contributor,Microsoft,14-11-2023,15-02-2026,IT,High,44,Warning,182,125,68.59,4283,1716,0.400653747,Healthy,-2567,Approval,Approved,6
C-1877,Contributor,Microsoft,03-09-2024,29-01-2026,IT,Critical,27,Critical,182,145,79.55,2905,576,0.19827883,Healthy,-2329,Negotiation,Pending,13
C-1878,Collaborator,Databridge,17-03-2024,27-03-2026,IT,Medium,84,Warning,157,45,28.85,4506,2475,0.549267643,Healthy,-2031,Execution,Pending,16
C-1879,Full,Salesforce,05-03-2024,07-06-2026,Procurement,Critical,156,Planning,210,146,69.81,180,223,1.238888889,Exceeded,43,Approval,Approved,6
C-1880,Contributor,Microsoft,14-03-2024,23-01-2026,Finance,High,21,Critical,182,36,19.9,432,300,0.694444444,Healthy,-132,Approval,Pending,12
C-1881,Full,Salesforce,25-06-2024,08-01-2026,Procurement,Medium,6,Critical,210,58,27.81,6265,5287,0.843894653,Near Limit,-978,Planning,Pending,5
C-1882,Collaborator,Databridge,19-01-2024,24-05-2026,Finance,Critical,142,Planning,157,91,58.15,1906,1437,0.753934942,Healthy,-469,Planning,Approved,17
C-1883,Contributor,Microsoft,23-07-2024,11-01-2027,Finance,High,374,Normal,182,165,90.52,548,349,0.636861314,Healthy,-199,Approval,Approved,6
C-1884,Collaborator,Microsoft,05-03-2023,20-01-2026,Procurement,High,18,Critical,161,143,88.83,360,279,0.775,Healthy,-81,Execution,Approved,8
C-1885,Contributor,Microsoft,22-11-2024,04-11-2026,Procurement,Critical,306,Normal,182,126,69.08,391,159,0.406649616,Healthy,-232,Negotiation,Pending,10
C-1886,Collaborator,Microsoft,30-05-2024,18-10-2026,Procurement,High,289,Normal,161,114,70.84,1364,820,0.601173021,Healthy,-544,Planning,Approved,7
C-1887,Collaborator,Nexaflow,31-08-2024,30-05-2026,Finance,Critical,148,Planning,157,107,68.54,1460,410,0.280821918,Healthy,-1050,Approval,Pending,7
C-1888,Contributor,AWS,10-05-2025,25-06-2026,IT,Medium,174,Planning,145,124,85.52,2549,2427,0.952138093,Near Limit,-122,Approval,Approved,6
C-1889,Collaborator,Cloudora,29-08-2023,29-04-2026,IT,Medium,117,Planning,245,193,78.75,2466,2288,0.927818329,Near Limit,-178,Planning,Pending,14
C-1890,Collaborator,Veloxa,22-02-2024,18-12-2026,Finance,Medium,350,Normal,157,114,73.06,2953,2741,0.928208601,Near Limit,-212,Planning,Pending,5
C-1891,Contributor,Microsoft,20-08-2024,01-10-2026,Procurement,High,272,Normal,182,177,97.42,4009,1684,0.420054877,Healthy,-2325,Approval,Approved,14
C-1892,Collaborator,Prismly,02-05-2024,27-02-2026,IT,Critical,56,Warning,157,118,75.48,8076,2100,0.260029718,Healthy,-5976,Planning,Pending,11
C-1893,Collaborator,Cloudora,02-11-2024,27-09-2026,IT,High,268,Normal,245,188,76.84,5433,5361,0.986747653,Near Limit,-72,Execution,Approved,11
C-1894,Collaborator,Microsoft,03-10-2024,19-02-2026,Procurement,Critical,48,Warning,161,108,67.25,3764,2099,0.557651435,Healthy,-1665,Planning,Approved,13
C-1895,Collaborator,Salesforce,01-02-2025,26-08-2026,Procurement,Medium,236,Normal,245,36,14.81,2867,1880,0.655737705,Healthy,-987,Planning,Pending,17
C-1896,Collaborator,Veloxa,06-12-2023,19-06-2026,Finance,Critical,168,Planning,245,175,71.31,1808,1155,0.638827434,Healthy,-653,Planning,Pending,14
C-1897,Collaborator,Veloxa,07-02-2025,29-04-2026,Finance,High,117,Planning,157,104,66.56,2554,2662,1.042286609,Exceeded,108,Planning,Pending,4
C-1898,Full,AWS,24-01-2024,22-05-2026,IT,Critical,140,Planning,260,169,65.31,3973,1924,0.484268814,Healthy,-2049,Planning,Pending,10
C-1899,Full,Salesforce,27-03-2024,01-11-2026,Finance,Medium,303,Normal,210,166,79.24,246,167,0.678861789,Healthy,-79,Approval,Pending,15
C-1900,Collaborator,Salesforce,02-12-2024,03-05-2026,Finance,Critical,121,Planning,245,167,68.17,5579,1406,0.25201649,Healthy,-4173,Negotiation,Pending,16
C-1901,Contributor,Microsoft,25-12-2023,09-05-2026,Procurement,Medium,127,Planning,182,152,83.72,5842,10210,1.747689148,Exceeded,4368,Approval,Pending,6
C-1902,Contributor,AWS,17-01-2025,26-02-2027,IT,Critical,420,Normal,145,115,79.66,7646,1813,0.237117447,Healthy,-5833,Execution,Pending,8
C-1903,Collaborator,Nexaflow,14-09-2025,05-02-2027,Finance,High,399,Normal,157,127,80.96,2893,7701,2.66194262,Exceeded,4808,Planning,Approved,6
C-1904,Contributor,Microsoft,18-12-2023,19-06-2026,Procurement,Medium,168,Planning,182,132,72.37,3234,3078,0.951762523,Near Limit,-156,Execution,Pending,12
C-1905,Collaborator,Microsoft,15-08-2024,27-03-2026,Procurement,Medium,84,Warning,161,46,28.72,4345,3149,0.724741082,Healthy,-1196,Approval,Pending,6
C-1906,Collaborator,Salesforce,16-11-2023,15-10-2026,Procurement,Critical,286,Normal,98,85,87.65,3184,1668,0.523869347,Healthy,-1516,Planning,Pending,6
C-1907,Collaborator,Microsoft,29-11-2024,21-11-2026,IT,Medium,323,Normal,161,120,74.81,3209,639,0.199127454,Healthy,-2570,Execution,Pending,3
C-1908,Collaborator,Databridge,11-01-2025,19-08-2026,IT,High,229,Normal,245,158,64.51,4973,4224,0.849386688,Near Limit,-749,Planning,Approved,9
C-1909,Collaborator,Salesforce,16-04-2024,10-06-2026,Finance,Medium,159,Planning,98,24,25.2,378,316,0.835978836,Near Limit,-62,Execution,Approved,13
C-1910,Contributor,Microsoft,08-02-2024,16-02-2026,Procurement,High,45,Warning,182,151,83.17,3605,1141,0.316504854,Healthy,-2464,Planning,Pending,12
C-1911,Contributor,Microsoft,27-12-2024,20-08-2026,Procurement,Medium,230,Normal,182,140,77.19,3870,3333,0.86124031,Near Limit,-537,Negotiation,Pending,6
C-1912,Contributor,Microsoft,23-05-2024,11-07-2026,Finance,Medium,190,Normal,182,150,82.62,4190,4232,1.010023866,Exceeded,42,Execution,Approved,7
C-1913,Collaborator,Prismly,30-11-2023,24-11-2026,Procurement,Medium,326,Normal,157,103,65.92,7392,7004,0.947510823,Near Limit,-388,Execution,Approved,13
C-1914,Collaborator,Prismly,12-03-2024,07-10-2026,Procurement,Medium,278,Normal,157,119,76.18,2365,372,0.157293869,Healthy,-1993,Planning,Pending,15
C-1915,Collaborator,Veloxa,22-03-2025,11-10-2026,Finance,Medium,282,Normal,245,176,71.92,4984,1158,0.232343499,Healthy,-3826,Planning,Approved,8
C-1916,Collaborator,Microsoft,05-05-2025,07-05-2026,Finance,Critical,125,Planning,161,116,72.46,2767,1836,0.663534514,Healthy,-931,Approval,Pending,3
C-1917,Collaborator,Salesforce,27-04-2025,28-07-2026,Procurement,Low,207,Normal,98,13,13.67,6632,4234,0.638419783,Healthy,-2398,Planning,Pending,10
C-1918,Collaborator,Microsoft,28-01-2025,02-06-2026,IT,Medium,151,Planning,161,150,93.61,3557,3593,1.010120888,Exceeded,36,Approval,Pending,9
C-1919,Collaborator,Nexaflow,02-02-2025,19-08-2026,Procurement,Medium,229,Normal,157,120,76.88,1756,567,0.322892938,Healthy,-1189,Execution,Approved,5
C-1920,Collaborator,Veloxa,02-12-2025,15-02-2027,Procurement,High,409,Normal,157,107,68.22,1294,565,0.436630603,Healthy,-729,Execution,Pending,14
C-1921,Collaborator,Microsoft,08-05-2024,24-10-2026,Finance,Critical,295,Normal,161,141,87.78,1914,2066,1.079414838,Exceeded,152,Negotiation,Pending,12
C-1922,Collaborator,Salesforce,23-01-2025,02-05-2026,IT,High,120,Planning,98,81,82.76,2648,1722,0.650302115,Healthy,-926,Approval,Approved,7
C-1923,Contributor,Salesforce,08-11-2023,12-01-2026,Procurement,Critical,10,Critical,320,177,55.44,5684,5385,0.9473962,Near Limit,-299,Negotiation,Pending,7
C-1924,Collaborator,Atlassify,24-08-2023,04-02-2026,Procurement,Critical,33,Warning,157,134,85.54,3025,628,0.207603306,Healthy,-2397,Approval,Approved,17
C-1925,Collaborator,Microsoft,24-11-2024,04-04-2026,Procurement,Medium,92,Planning,161,126,78.23,645,615,0.953488372,Near Limit,-30,Approval,Pending,11
C-1926,Contributor,AWS,01-04-2024,08-05-2026,Finance,Medium,126,Planning,145,19,13.52,2050,588,0.286829268,Healthy,-1462,Planning,Pending,17
C-1927,Collaborator,Veloxa,30-12-2024,22-10-2026,IT,Medium,293,Normal,245,192,78.31,3469,2790,0.804266359,Near Limit,-679,Planning,Pending,16
C-1928,Collaborator,Veloxa,18-10-2023,26-01-2026,IT,Critical,24,Critical,245,168,68.46,4480,3615,0.806919643,Near Limit,-865,Execution,Pending,3
C-1929,Full,Salesforce,05-04-2025,13-11-2026,IT,Medium,315,Normal,210,156,74.29,484,419,0.865702479,Near Limit,-65,Negotiation,Pending,5
C-1930,Collaborator,Nexaflow,01-09-2024,04-09-2026,IT,Medium,245,Normal,157,27,17.39,693,201,0.29004329,Healthy,-492,Negotiation,Pending,9
C-1931,Collaborator,Veloxa,17-12-2024,27-11-2026,Finance,Medium,329,Normal,157,138,87.96,355,303,0.853521127,Near Limit,-52,Planning,Pending,8
C-1932,Collaborator,Salesforce,26-10-2023,12-09-2026,Finance,Medium,253,Normal,245,179,73.02,4632,3753,0.810233161,Near Limit,-879,Execution,Approved,14
C-1933,Contributor,Microsoft,09-02-2024,23-01-2026,IT,Medium,21,Critical,182,115,63.16,3242,2744,0.846391117,Near Limit,-498,Planning,Pending,12
C-1934,Collaborator,Veloxa,20-02-2024,22-12-2026,Finance,High,354,Normal,245,169,68.78,9751,3323,0.34078556,Healthy,-6428,Planning,Approved,8
C-1935,Full,AWS,18-01-2024,02-05-2026,IT,High,120,Planning,260,166,63.85,495,699,1.412121212,Exceeded,204,Planning,Pending,14
C-1936,Contributor,Microsoft,01-05-2023,05-01-2026,IT,High,3,Critical,182,166,91.01,775,359,0.463225806,Healthy,-416,Planning,Approved,12
C-1937,Collaborator,Databridge,19-01-2025,15-12-2026,IT,Critical,347,Normal,245,194,79.24,4242,4284,1.00990099,Exceeded,42,Planning,Pending,7
C-1938,Full,Salesforce,02-08-2024,16-01-2027,Procurement,Critical,379,Normal,210,140,66.81,971,355,0.365602472,Healthy,-616,Negotiation,Pending,15
C-1939,Full,AWS,28-09-2024,20-06-2026,Finance,Critical,169,Planning,260,211,81.31,3579,3072,0.858340319,Near Limit,-507,Planning,Pending,5
C-1940,Contributor,Prismly,29-05-2023,04-04-2026,IT,Medium,92,Planning,320,49,15.56,3233,4843,1.497989483,Exceeded,1610,Execution,Pending,16
C-1941,Full,AWS,07-08-2024,27-04-2026,Procurement,Medium,115,Planning,260,58,22.46,494,284,0.574898785,Healthy,-210,Execution,Pending,8
C-1942,Collaborator,Microsoft,30-01-2025,08-01-2027,IT,Medium,371,Normal,161,138,85.98,441,141,0.319727891,Healthy,-300,Execution,Approved,6
C-1943,Collaborator,Veloxa,09-02-2025,22-07-2026,IT,Medium,201,Normal,157,127,80.96,2420,2444,1.009917355,Exceeded,24,Approval,Pending,8
C-1944,Collaborator,Atlassify,27-01-2024,15-09-2026,Procurement,Medium,256,Normal,157,115,73.5,2386,1020,0.427493713,Healthy,-1366,Negotiation,Approved,8
C-1945,Collaborator,Prismly,26-04-2023,26-01-2026,Procurement,High,24,Critical,157,102,65.54,1191,1017,0.853904282,Near Limit,-174,Approval,Approved,17
C-1946,Full,Salesforce,12-04-2024,12-04-2026,IT,Medium,100,Planning,210,147,70,3520,3555,1.009943182,Exceeded,35,Execution,Approved,5
C-1947,Collaborator,Nexaflow,20-11-2024,01-08-2026,IT,High,211,Normal,245,129,52.67,9307,33769,3.628344257,Exceeded,24462,Planning,Pending,17
C-1948,Collaborator,Prismly,12-05-2024,08-05-2026,Procurement,High,126,Planning,245,185,75.3,1649,428,0.259551243,Healthy,-1221,Execution,Approved,4
C-1949,Collaborator,Microsoft,27-04-2024,17-11-2026,Procurement,High,319,Normal,161,119,74.19,2201,2443,1.109950023,Exceeded,242,Negotiation,Pending,4
C-1950,Collaborator,Cloudora,26-01-2025,12-02-2027,IT,High,406,Normal,157,117,74.65,1732,585,0.337759815,Healthy,-1147,Approval,Approved,5
C-1951,Contributor,AWS,28-12-2023,01-04-2026,Finance,Medium,89,Warning,145,129,89.1,3415,807,0.236310395,Healthy,-2608,Planning,Approved,14
C-1952,Collaborator,Salesforce,15-08-2023,03-08-2026,Procurement,Critical,213,Normal,245,149,60.97,2333,7104,3.045006429,Exceeded,4771,Execution,Pending,13
C-1953,Collaborator,Veloxa,01-11-2024,25-01-2026,Procurement,High,23,Critical,245,62,25.4,2234,3356,1.502238138,Exceeded,1122,Approval,Approved,13
C-1954,Contributor,Microsoft,03-07-2024,05-10-2026,IT,High,276,Normal,182,39,21.6,4456,4264,0.956912029,Near Limit,-192,Planning,Pending,8
C-1955,Contributor,AWS,23-07-2024,24-12-2026,IT,Critical,356,Normal,145,35,24.21,225,227,1.008888889,Exceeded,2,Negotiation,Approved,13
C-1956,Collaborator,Salesforce,19-03-2024,09-12-2026,IT,High,341,Normal,245,60,24.46,193,195,1.010362694,Exceeded,2,Planning,Pending,16
C-1957,Collaborator,Microsoft,19-04-2025,11-02-2027,IT,High,405,Normal,161,115,71.53,311,67,0.215434084,Healthy,-244,Negotiation,Pending,4
C-1958,Collaborator,Microsoft,02-05-2025,11-05-2026,IT,Medium,129,Planning,161,133,83,6143,5179,0.843073417,Near Limit,-964,Approval,Approved,16
C-1959,Collaborator,Cloudora,23-07-2024,14-02-2027,Procurement,Critical,408,Normal,245,185,75.66,4059,3610,0.889381621,Near Limit,-449,Approval,Pending,7
C-1960,Contributor,Microsoft,19-05-2025,21-02-2027,IT,High,415,Normal,182,132,72.7,4745,2469,0.520337197,Healthy,-2276,Planning,Approved,15
C-1961,Collaborator,Microsoft,13-06-2024,03-04-2026,Finance,High,91,Planning,161,129,80.27,3132,1165,0.371966794,Healthy,-1967,Execution,Pending,3
C-1962,Full,Microsoft,04-06-2025,26-12-2026,IT,High,358,Normal,260,182,70.04,6367,3816,0.599340349,Healthy,-2551,Execution,Pending,10
C-1963,Contributor,Salesforce,23-11-2023,18-01-2026,Finance,Critical,16,Critical,320,245,76.59,9817,4391,0.447285321,Healthy,-5426,Planning,Pending,5
C-1964,Full,AWS,24-08-2024,16-02-2026,IT,Critical,45,Warning,260,206,79.31,3555,2220,0.624472574,Healthy,-1335,Execution,Pending,15
C-1965,Contributor,Salesforce,20-04-2024,11-05-2026,IT,High,129,Planning,320,233,72.97,2400,1438,0.599166667,Healthy,-962,Approval,Approved,12
C-1966,Contributor,Microsoft,23-08-2024,14-06-2026,Procurement,Critical,163,Planning,182,129,70.89,909,467,0.513751375,Healthy,-442,Planning,Pending,17
C-1967,Full,Salesforce,19-02-2024,18-02-2026,IT,Critical,47,Warning,210,180,85.81,1582,520,0.328697851,Healthy,-1062,Execution,Approved,9
C-1968,Collaborator,Microsoft,21-05-2024,26-10-2026,Procurement,Critical,297,Normal,161,118,73.26,257,194,0.754863813,Healthy,-63,Planning,Pending,10
C-1969,Collaborator,Atlassify,29-10-2024,03-01-2027,Finance,Medium,366,Normal,157,127,81.4,3250,2517,0.774461538,Healthy,-733,Planning,Approved,3
C-1970,Collaborator,Atlassify,25-07-2025,08-08-2026,Finance,High,218,Normal,157,125,80.06,1900,1636,0.861052632,Near Limit,-264,Execution,Pending,17
C-1971,Full,Microsoft,05-11-2024,21-02-2027,IT,Critical,415,Normal,260,195,75.08,2771,2863,1.03320101,Exceeded,92,Approval,Approved,16
C-1972,Contributor,Microsoft,26-05-2024,16-10-2026,Finance,Critical,287,Normal,182,146,80.1,1837,1669,0.908546543,Near Limit,-168,Planning,Pending,6
C-1973,Collaborator,Microsoft,23-10-2024,01-03-2026,IT,Medium,58,Warning,161,130,80.65,2299,1693,0.736407134,Healthy,-606,Approval,Approved,8
C-1974,Collaborator,Nexaflow,16-03-2024,06-11-2026,IT,High,308,Normal,245,64,26.25,6483,4779,0.737158723,Healthy,-1704,Planning,Pending,12
C-1975,Collaborator,Microsoft,20-02-2024,10-01-2026,Finance,Critical,8,Critical,161,124,77.17,2560,2303,0.899609375,Near Limit,-257,Planning,Pending,7
C-1976,Collaborator,Microsoft,26-03-2025,18-12-2026,Finance,Medium,350,Normal,161,124,77.3,4685,875,0.186766275,Healthy,-3810,Approval,Pending,13
C-1977,Collaborator,Databridge,05-03-2025,01-06-2026,Procurement,Medium,150,Planning,245,169,69.07,2918,708,0.24263194,Healthy,-2210,Execution,Approved,13
C-1978,Collaborator,Microsoft,16-08-2023,02-04-2026,Finance,Medium,90,Warning,161,140,87.16,233,143,0.613733906,Healthy,-90,Planning,Pending,10
C-1979,Collaborator,Databridge,26-06-2024,13-12-2026,IT,Medium,345,Normal,245,71,28.98,350,93,0.265714286,Healthy,-257,Negotiation,Pending,5
C-1980,Contributor,Cloudora,13-03-2024,21-06-2026,IT,Critical,170,Planning,320,275,86.09,3138,1666,0.530911409,Healthy,-1472,Execution,Approved,9
C-1981,Collaborator,Salesforce,12-01-2025,26-06-2026,Procurement,Critical,175,Planning,245,69,28.45,3526,15427,4.375212706,Exceeded,11901,Planning,Pending,12
C-1982,Collaborator,Microsoft,02-08-2024,16-01-2027,Procurement,High,379,Normal,161,118,73.33,225,95,0.422222222,Healthy,-130,Approval,Approved,4
C-1983,Collaborator,Databridge,14-07-2023,04-04-2026,Procurement,Medium,92,Planning,157,106,68.09,6409,2442,0.381026681,Healthy,-3967,Execution,Approved,3
C-1984,Full,Salesforce,06-03-2023,13-01-2026,Procurement,Critical,11,Critical,210,132,63.05,815,332,0.407361963,Healthy,-483,Planning,Pending,17
C-1985,Collaborator,Databridge,09-03-2024,11-02-2027,IT,High,405,Normal,245,187,76.39,533,2046,3.838649156,Exceeded,1513,Planning,Pending,3
C-1986,Collaborator,Microsoft,13-02-2025,21-01-2027,Finance,High,384,Normal,161,113,70.53,2921,2266,0.775761725,Healthy,-655,Planning,Pending,6
C-1987,Collaborator,Microsoft,05-10-2023,25-05-2026,Procurement,Critical,143,Planning,161,125,77.98,842,269,0.319477435,Healthy,-573,Planning,Pending,14
C-1988,Collaborator,Microsoft,25-06-2024,13-09-2026,Procurement,High,254,Normal,161,110,68.24,3848,3978,1.033783784,Exceeded,130,Planning,Pending,6
C-1989,Contributor,Microsoft,20-06-2024,20-09-2026,IT,Medium,261,Normal,182,153,84.05,5807,5532,0.952643361,Near Limit,-275,Execution,Pending,8
C-1990,Contributor,AWS,04-07-2024,25-02-2026,Finance,Critical,54,Warning,182,144,79.17,5466,1087,0.198865715,Healthy,-4379,Planning,Pending,9
C-1991,Collaborator,Microsoft,27-12-2024,29-06-2026,Finance,High,178,Planning,161,113,70.53,1214,1138,0.937397035,Near Limit,-76,Approval,Pending,4
C-1992,Contributor,Microsoft,16-10-2024,26-02-2026,IT,Critical,55,Warning,182,141,77.3,3907,3285,0.840798567,Near Limit,-622,Planning,Approved,6
C-1993,Contributor,AWS,22-06-2025,10-11-2026,Finance,Medium,312,Normal,145,108,74.55,4039,731,0.180985392,Healthy,-3308,Approval,Pending,7
C-1994,Full,Salesforce,21-08-2024,11-07-2026,Procurement,Critical,190,Normal,210,152,72.38,1286,989,0.769051322,Healthy,-297,Planning,Approved,8
C-1995,Contributor,Microsoft,28-12-2023,23-01-2026,Procurement,Critical,21,Critical,182,118,65.19,3487,1539,0.441353599,Healthy,-1948,Approval,Pending,3
C-1996,Collaborator,Microsoft,15-07-2025,17-11-2026,Procurement,Critical,319,Normal,161,132,82.26,3097,830,0.268001292,Healthy,-2267,Approval,Approved,17
C-1997,Collaborator,Atlassify,25-06-2025,29-12-2026,IT,High,361,Normal,157,125,80,375,214,0.570666667,Healthy,-161,Approval,Pending,5
C-1998,Collaborator,Prismly,12-12-2024,23-01-2026,IT,Medium,21,Critical,245,189,77.13,2320,2343,1.009913793,Exceeded,23,Execution,Pending,14
C-1999,Contributor,Microsoft,27-10-2024,05-03-2026,Finance,Critical,62,Warning,182,170,93.42,278,82,0.294964029,Healthy,-196,Negotiation,Pending,4
C-2000,Full,Salesforce,27-03-2025,03-04-2026,Procurement,High,91,Planning,210,142,67.76,3374,3143,0.93153527,Near Limit,-231,Negotiation,Pending,15
C-2001,Collaborator,Microsoft,28-02-2024,05-04-2026,IT,High,93,Planning,161,129,80.27,6152,5962,0.969115735,Near Limit,-190,Planning,Pending,15
C-2002,Collaborator,Microsoft,04-10-2024,03-03-2026,IT,Medium,60,Warning,161,132,81.89,2975,4477,1.50487395,Exceeded,1502,Planning,Pending,3
C-2003,Collaborator,Veloxa,24-11-2023,30-08-2026,IT,High,240,Normal,245,30,12.41,5080,4936,0.971653543,Near Limit,-144,Planning,Pending,7
C-2004,Collaborator,Databridge,29-03-2024,06-07-2026,Finance,Critical,185,Normal,245,188,76.64,4726,2767,0.585484554,Healthy,-1959,Approval,Pending,17
C-2005,Contributor,Microsoft,30-07-2025,12-11-2026,Finance,High,314,Normal,182,126,69.13,4697,3918,0.834149457,Near Limit,-779,Approval,Pending,3
